rowID,playerID,gameID,Year,Date,G#,Age,Tm,,Opp,Result,Tgt,Rec,recYDS,Y/R,recTD,Ctch%,Y/Tgt,Att,rushYDS,Y/A,rushTD,Cmp,Att,Cmp%,passYDS,passTD,passINT,Rate,Sk,Yds,Y/A,AY/A,Rt,Yds,Y/Rt,KRTD,Ret,Yds,Y/R,PRTD,2PM,TD,Pts,Sk,Tkl,Ast,passBonus,rushBonus,recBonus,fpts,
,161,1,2006,10/22/2006,7,25-229,ARI,@,OAK,L 9-22,7,3,87,29,0,42.90%,12.43,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.7,10.225
,161,2,2003,9/21/2003,3,22-198,ARI,,GNB,W 20-13,7,6,86,14.33,0,85.70%,12.29,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14.6,
,161,3,2006,10/8/2006,5,25-215,ARI,,KAN,L 20-23,9,6,82,13.67,0,66.70%,9.11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14.2,
,161,4,2006,12/10/2006,13,25-278,ARI,,SEA,W 27-21,5,3,81,27,1,60.00%,16.2,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17.1,
,161,5,2007,10/7/2007,5,26-214,ARI,@,STL,W 34-31,8,6,80,13.33,0,75.00%,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,
,161,6,2007,11/25/2007,11,26-263,ARI,,SFO,L 31-37,7,5,80,16,0,71.40%,11.43,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,
,161,8,2004,12/12/2004,13,23-280,ARI,,SFO,L 28-31,8,4,77,19.25,0,50.00%,9.63,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.7,
,161,9,2005,11/27/2005,11,24-265,ARI,,JAX,L 17-24,6,5,77,15.4,0,83.30%,12.83,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.7,
,161,10,2003,11/9/2003,9,22-247,ARI,@,PIT,L 15-28,8,3,76,25.33,1,37.50%,9.5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16.6,
,161,11,2006,12/31/2006,16,25-299,ARI,@,SDG,L 20-27,4,3,76,25.33,0,75.00%,19,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.6,
,161,23,2006,9/24/2006,3,25-201,ARI,,STL,L 14-16,2,1,54,54,0,50.00%,27,1,-3,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.1,
,161,43,2006,9/17/2006,2,25-194,ARI,@,SEA,L 10-21,3,1,40,40,1,33.30%,13.33,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,
,161,80,2003,12/14/2003,14,22-282,ARI,,CAR,L 17-20,1,1,18,18,0,100.00%,18,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.8,
,161,81,2007,9/23/2007,3,26-200,ARI,@,BAL,L 23-26,4,1,18,18,0,25.00%,4.5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.8,
,161,93,2007,11/4/2007,8,26-242,ARI,@,TAM,L 10-17,4,1,14,14,0,25.00%,3.5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.4,
,161,94,2007,11/18/2007,10,26-256,ARI,@,CIN,W 35-27,3,1,13,13,0,33.30%,4.33,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.3,
,162,1,1961,11/12/1961,9,22-025,CHI,,GNB,L 28-31,,9,190,21.11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,49,22.26875
,162,2,1964,10/25/1964,7,25-007,CHI,@,WAS,L 20-27,,13,168,12.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,32.8,
