rowID,playerID,gameID,Year,Date,G#,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,TD,Pts,KRt,KRYds,Y/Rt,KRTD,PRet,PRYds,Y/R,PRTD,PassBonus,RushBonus,RecBonus,FPTs,
,86,8,1994,9/25/1994,4,26-244,SEA,,PIT,W 30-13,26,126,4.85,1,3,3,14,4.67,0,100.00%,4.67,,,,,,,,,,,,,,,,,,,,,,0,3,0,26,
,86,9,1992,9/20/1992,3,24-240,SEA,@,NWE,W 10-6,24,122,5.08,1,2,1,7,7,0,50.00%,3.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.9,
,86,10,1994,11/13/1994,10,26-293,SEA,@,DEN,L 10-17,18,122,6.78,1,5,4,78,19.5,0,80.00%,15.6,,,,,,,,,,,,,,,,,,,,,,0,3,0,33,
,86,11,1996,9/15/1996,3,28-235,SEA,,KAN,L 17-35,14,6,0.43,0,3,3,26,8.67,0,100.00%,8.67,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.2,
,86,12,1995,12/24/1995,16,27-334,SEA,@,KAN,L 3-26,11,7,0.64,0,1,1,8,8,0,100.00%,8,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.5,
,86,13,1991,10/20/1991,8,23-269,SEA,@,PIT,W 27-7,11,13,1.18,0,,1,-3,-3,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,
,86,14,1996,10/6/1996,6,28-256,SEA,@,MIA,W 22-15,12,18,1.5,0,4,3,18,6,0,75.00%,4.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.6,
,86,15,1997,12/7/1997,14,29-317,SEA,@,BAL,L 24-31,11,20,1.82,0,1,1,-1,-1,0,100.00%,-1,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.9,
,86,16,1993,10/24/1993,7,25-273,SEA,,NWE,W 10-9,12,26,2.17,0,3,3,11,3.67,0,100.00%,3.67,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.7,
,87,1,2000,12/3/2000,13,25-333,TAM,,DAL,W 27-7,22,210,9.55,2,2,2,11,5.5,0,100.00%,5.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,39.1,23.4
,87,2,2000,12/18/2000,15,25-348,TAM,,STL,W 38-35,22,145,6.59,3,8,5,53,10.6,0,62.50%,6.63,,,,,,,,,,,,,,,,,,,,,,0,3,0,45.8,
,87,3,1997,9/7/1997,2,22-245,TAM,@,DET,W 24-17,24,130,5.42,1,3,2,20,10,0,66.70%,6.67,,,,,,,,,,,,,,,,,,,,,,0,3,0,26,
,87,4,1997,10/5/1997,6,22-273,TAM,@,GNB,L 16-21,16,125,7.81,1,3,1,4,4,0,33.30%,1.33,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.9,
,87,5,1997,11/30/1997,13,22-329,TAM,@,NYG,W 20-8,24,120,5,0,2,2,49,24.5,0,100.00%,24.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,21.9,
,87,6,1997,12/21/1997,16,22-350,TAM,,CHI,W 31-15,16,119,7.44,0,4,3,18,6,0,75.00%,4.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.7,
,87,7,1998,11/1/1998,8,23-300,TAM,,MIN,W 27-24,18,115,6.39,1,4,4,49,12.25,0,100.00%,12.25,,,,,,,,,,,,,,,,,,,,,,0,3,0,29.4,
,87,8,2008,10/12/2008,6,33-281,TAM,,CAR,W 27-3,22,115,5.23,0,5,3,18,6,0,60.00%,3.6,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.3,
,87,9,1998,11/15/1998,10,23-314,TAM,@,JAX,L 24-29,16,107,6.69,0,2,2,14,7,0,100.00%,7,,,,,,,,,,,,,,,,,,,,,,0,3,0,17.1,
,87,10,2000,11/26/2000,12,25-326,TAM,,BUF,W 31-17,20,106,5.3,2,1,1,23,23,0,100.00%,23,,,,,,,,,,,,,,,,,,,,,,0,3,0,28.9,
,87,11,2000,10/1/2000,5,25-270,TAM,@,WAS,L 17-20,10,3,0.3,0,8,4,36,9,0,50.00%,4.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.9,
,87,12,1997,10/12/1997,7,22-280,TAM,,DET,L 9-27,10,9,0.9,0,3,3,71,23.67,1,100.00%,23.67,,,,,,,,,,,,,,,,,,,,,,0,0,0,17,
,87,13,2001,10/14/2001,4,26-282,TAM,@,TEN,L 28-31,10,16,1.6,1,12,7,65,9.29,1,58.30%,5.42,,,,,,,,,,,,,,,,,,,,,,0,0,0,27.1,
,87,14,1997,9/21/1997,4,22-259,TAM,,MIA,W 31-21,11,17,1.55,0,7,6,106,17.67,1,85.70%,15.14,,,,,,,,,,,,,,,,,,,,,,0,0,3,27.3,
,87,15,1999,12/26/1999,15,24-355,TAM,,GNB,W 29-10,13,25,1.92,0,7,6,48,8,1,85.70%,6.86,,,,,,,,,,,,,,,,,,,,,,0,0,0,19.3,
,87,16,1997,9/28/1997,5,22-266,TAM,,ARI,W 19-18,10,27,2.7,0,3,2,10,5,0,66.70%,3.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.7,
,88,1,1994,12/4/1994,13,23-358,TAM,,WAS,W 26-21,40,192,4.8,1,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,28.2,13.70625
,88,2,1995,11/12/1995,10,24-336,TAM,@,DET,L 24-27,25,144,5.76,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,17.4,
,88,3,1994,12/11/1994,14,24-000,TAM,,RAM,W 24-14,31,119,3.84,1,1,1,4,4,0,100.00%,4,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.3,
,88,4,1995,12/10/1995,14,24-364,TAM,,GNB,W 13-10,22,118,5.36,0,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,14.8,
,88,5,1994,11/13/1994,10,23-337,TAM,@,DET,L 9-14,25,112,4.48,0,1,1,6,6,0,100.00%,6,,,,,,,,,,,,,,,,,,,,,,0,3,0,15.8,
,88,6,1994,11/20/1994,11,23-344,TAM,@,SEA,L 21-22,24,111,4.63,0,1,1,7,7,0,100.00%,7,,,,,,,,,,,,,,,,,,,,,,0,3,0,15.8,
,88,7,1995,9/24/1995,4,24-287,TAM,,WAS,W 14-6,27,104,3.85,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.4,
,88,8,1995,11/19/1995,11,24-343,TAM,,JAX,W 17-16,24,100,4.17,2,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,25,
,88,9,1996,12/8/1996,14,25-363,TAM,,WAS,W 24-10,28,97,3.46,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.7,
,88,10,1995,12/3/1995,13,24-357,TAM,@,MIN,L 17-31,20,96,4.8,0,3,1,-3,-3,0,33.30%,-1,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.3,
,88,11,1995,11/26/1995,12,24-350,TAM,@,GNB,L 13-35,14,11,0.79,1,1,1,17,17,0,100.00%,17,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.8,
,88,12,1994,11/6/1994,9,23-330,TAM,,CHI,L 6-20,12,20,1.67,0,1,1,5,5,0,100.00%,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.5,
,88,13,1996,11/17/1996,11,25-342,TAM,@,SDG,W 25-17,20,24,1.2,1,2,2,5,2.5,0,100.00%,2.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.9,
,88,14,1996,12/15/1996,15,26-004,TAM,@,MIN,L 10-21,10,28,2.8,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.8,
,88,15,1996,10/27/1996,8,25-321,TAM,@,GNB,L 7-13,12,29,2.42,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.9,
,88,16,1995,12/17/1995,15,25-006,TAM,@,CHI,L 10-31,11,33,3,0,1,1,4,4,0,100.00%,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.7,
,89,1,1999,10/3/1999,4,25-252,CAR,@,WAS,L 36-38,12,142,11.83,3,1,1,12,12,0,100.00%,12,,,,,,,,,,,,,,,,,,,,,,0,3,0,37.4,19.075
,89,2,2001,10/21/2001,6,27-270,CAR,@,WAS,L 14-17,20,121,6.05,1,4,4,29,7.25,0,100.00%,7.25,,,,,,,,,,,,,,,,,,,,,,0,3,0,28,
,89,3,1998,12/27/1998,16,24-337,CAR,@,IND,W 27-19,25,109,4.36,1,3,2,23,11.5,0,66.70%,7.67,,,,,,,,,,,,,,,,,,,,,,0,3,0,24.2,
,89,4,1997,10/26/1997,8,23-275,CAR,,ATL,W 21-12,23,104,4.52,2,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.4,
,89,5,1998,12/13/1998,14,24-323,CAR,,WAS,L 25-28,17,103,6.06,1,2,2,71,35.5,1,100.00%,35.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,34.4,
,89,6,2000,10/8/2000,5,26-258,CAR,,SEA,W 26-3,23,103,4.48,0,5,4,38,9.5,0,80.00%,7.6,,,,,,,,,,,,,,,,,,,,,,0,3,0,21.1,
,89,7,1999,11/28/1999,11,25-308,CAR,,ATL,W 34-28,31,94,3.03,1,3,3,25,8.33,0,100.00%,8.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,20.9,
,89,8,1999,11/21/1999,10,25-301,CAR,@,CLE,W 31-17,17,93,5.47,0,3,3,42,14,0,100.00%,14,,,,,,,,,,,,,,,,,,,,,,0,0,0,16.5,
,89,9,2000,9/3/2000,1,26-223,CAR,@,WAS,L 17-20,15,88,5.87,0,2,2,20,10,0,100.00%,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.8,
,89,10,2000,10/1/2000,4,26-251,CAR,,DAL,L 13-16,20,86,4.3,1,8,6,48,8,0,75.00%,6,,,,,,,,,,,,,,,,,,,,,,0,0,0,25.4,
,89,11,2000,10/15/2000,6,26-265,CAR,@,NOR,L 6-24,10,5,0.5,0,4,1,6,6,0,25.00%,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.1,
,89,12,2000,11/12/2000,10,26-293,CAR,,NOR,L 10-20,13,22,1.69,0,9,3,40,13.33,0,33.30%,4.44,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.2,
,89,13,2000,10/29/2000,8,26-279,CAR,@,ATL,L 12-13,14,23,1.64,0,8,4,51,12.75,0,50.00%,6.38,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.4,
,89,14,2001,10/14/2001,5,27-263,CAR,,NOR,L 25-27,13,30,2.31,0,5,3,58,19.33,0,60.00%,11.6,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.8,
,89,15,1999,12/5/1999,12,25-315,CAR,,STL,L 21-34,11,42,3.82,0,5,3,17,5.67,0,60.00%,3.4,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.9,
,89,16,2000,9/17/2000,3,26-237,CAR,,ATL,L 10-15,12,45,3.75,0,8,5,62,12.4,0,62.50%,7.75,,,,,,,,,,,,,,,,,,,,,,0,0,0,15.7,
,90,1,1997,11/2/1997,9,22-057,CAR,,OAK,W 38-14,28,147,5.25,3,2,2,11,5.5,0,100.00%,5.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,38.8,13.73125
,90,2,1997,12/8/1997,14,22-093,CAR,@,DAL,W 23-13,34,138,4.06,0,1,1,7,7,0,100.00%,7,,,,,,,,,,,,,,,,,,,,,,0,3,0,18.5,
,90,3,1997,12/14/1997,15,22-099,CAR,,GNB,L 10-31,19,119,6.26,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,20.9,
,90,4,1997,11/30/1997,13,22-085,CAR,,NOR,L 13-16,13,112,8.62,1,3,1,7,7,0,33.30%,2.33,,,,,,,,,,,,,,,,,,,,,,0,3,0,21.9,
,90,5,1998,11/1/1998,8,23-056,CAR,,NOR,W 31-17,35,101,2.89,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.1,
,90,6,1998,9/13/1998,2,23-007,CAR,@,NOR,L 14-19,18,100,5.56,0,2,1,3,3,0,50.00%,1.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,14.3,
,90,7,1999,12/26/1999,15,24-111,CAR,@,PIT,L 20-30,15,90,6,1,2,2,0,0,0,100.00%,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,17,
,90,8,1997,12/20/1997,16,22-105,CAR,,STL,L 18-30,14,78,5.57,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.8,
,90,9,1998,10/25/1998,7,23-049,CAR,,BUF,L 14-30,18,74,4.11,0,1,1,3,3,0,100.00%,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.7,
,90,10,1999,11/7/1999,8,24-062,CAR,,PHI,W 33-7,20,74,3.7,0,2,2,20,10,0,100.00%,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.4,
,90,11,1998,9/6/1998,1,23-000,CAR,,ATL,L 14-19,14,40,2.86,0,2,1,15,15,0,50.00%,7.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.5,
,90,12,1997,11/23/1997,12,22-078,CAR,@,STL,W 16-10,19,41,2.16,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.1,
,90,13,1998,11/8/1998,9,23-063,CAR,@,SFO,L 23-25,17,44,2.59,0,3,3,15,5,0,100.00%,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.9,
,90,14,1998,10/4/1998,4,23-028,CAR,@,ATL,L 23-51,15,48,3.2,0,1,1,4,4,0,100.00%,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.2,
,90,15,1997,9/14/1997,3,22-008,CAR,@,SDG,W 26-7,18,52,2.89,0,2,2,2,1,0,100.00%,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.4,
,90,16,1998,9/27/1998,3,23-021,CAR,,GNB,L 30-37,14,52,3.71,0,2,2,10,5,0,100.00%,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.2,
,91,1,2010,12/5/2010,12,25-257,JAX,@,TEN,W 17-6,31,186,6,0,1,1,4,4,0,100.00%,4,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,23,22.79375
,91,2,2012,9/23/2012,3,27-184,JAX,@,IND,W 22-17,28,177,6.32,1,2,2,16,8,0,100.00%,8,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,30.3,
,91,3,2011,1/1/2012,16,26-284,JAX,,IND,W 19-13,25,169,6.76,0,3,1,4,4,0,33.30%,1.33,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,21.3,
,91,4,2006,12/10/2006,13,21-262,JAX,,IND,W 44-17,15,166,11.07,2,1,1,15,15,0,100.00%,15,0,0,,0,0,0,,,,,,,,2,109,54.5,1,1,13,13,0,0,3,0,40.1,
,91,5,2010,10/31/2010,8,25-222,JAX,@,DAL,W 35-17,27,135,5,0,3,2,13,6.5,0,66.70%,4.33,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,19.8,
,91,6,2009,10/18/2009,6,24-209,JAX,,STL,W 23-20,33,133,4.03,3,7,5,45,9,0,71.40%,6.43,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,43.8,
,91,7,2010,11/21/2010,10,25-243,JAX,,CLE,W 24-20,23,133,5.78,1,3,3,87,29,0,100.00%,29,0,1,0,0,0,1,0,,,,,,,0,0,,0,0,0,,0,0,3,0,33,
,91,8,2006,12/24/2006,15,21-276,JAX,,NWE,L 21-24,19,131,6.89,2,9,6,41,6.83,0,66.70%,4.56,0,0,,0,0,0,,,,,,,,0,0,,0,0,0,,0,0,3,0,38.2,
,91,9,2007,10/14/2007,5,22-205,JAX,,HOU,W 37-17,12,125,10.42,2,5,4,59,14.75,0,80.00%,11.8,0,0,,0,0,0,,,,,,,,4,76,19,0,0,0,,0,0,3,0,37.4,
,91,10,2008,10/12/2008,6,23-203,JAX,@,DEN,W 24-17,22,125,5.68,2,2,2,23,11.5,0,100.00%,11.5,0,0,,0,0,0,,,,,,,,1,18,18,0,0,0,,0,0,3,0,31.8,
,91,11,2007,11/25/2007,11,22-247,JAX,,BUF,W 36-14,10,10,1,1,2,2,16,8,0,100.00%,8,0,0,,0,0,0,,,,,,,,2,53,26.5,0,0,0,,0,0,0,0,10.6,
,91,12,2013,9/29/2013,4,28-190,JAX,,IND,L 3-37,13,23,1.77,0,1,1,5,5,0,100.00%,5,0,0,,0,0,0,,0,0,,,,,0,0,,0,0,0,,0,0,0,0,3.8,
,91,13,2013,11/17/2013,10,28-239,JAX,,ARI,L 14-27,14,23,1.64,1,4,4,12,3,0,100.00%,3,0,0,,0,0,0,,0,0,,,,,0,0,,0,0,0,,0,0,0,0,13.5,
,91,14,2007,12/9/2007,13,22-261,JAX,,CAR,W 37-6,11,24,2.18,0,4,2,21,10.5,0,50.00%,5.25,0,0,,0,0,0,,,,,,,,2,39,19.5,0,0,0,,0,0,0,0,6.5,
,91,15,2013,9/15/2013,2,28-176,JAX,@,OAK,L 9-19,10,27,2.7,0,1,1,1,1,0,100.00%,1,0,0,,0,0,0,,0,0,,,,,0,0,,0,0,0,,0,0,0,0,3.8,
,91,16,2008,10/26/2008,7,23-217,JAX,,CLE,L 17-23,12,29,2.42,0,5,3,19,6.33,0,60.00%,3.8,0,0,,0,0,0,,,,,,,,0,0,,0,1,9,9,0,0,0,0,7.8,
,92,1,2000,11/19/2000,11,24-297,JAX,@,PIT,W 34-24,30,234,7.8,3,7,3,14,4.67,1,42.90%,2,,,,,,,,,,,,,,,,,,,,,,0,3,0,54.8,24.55
,92,2,2003,12/21/2003,15,27-328,JAX,,NOR,W 20-19,34,194,5.71,1,2,2,31,15.5,0,100.00%,15.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,33.5,
,92,3,1998,12/6/1998,13,22-313,JAX,,DET,W 37-22,32,183,5.72,2,4,3,23,7.67,0,75.00%,5.75,,,,,,,,,,,,,,,,,,,,,,0,3,0,38.6,
,92,4,2000,12/3/2000,13,24-311,JAX,,CLE,W 48-0,30,181,6.03,3,1,1,6,6,0,100.00%,6,,,,,,,,,,,,,,,,,,,,,,0,3,0,40.7,
,92,5,2004,12/19/2004,14,28-327,JAX,@,GNB,W 28-25,22,165,7.5,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.5,
,92,6,2005,10/30/2005,7,29-276,JAX,@,STL,L 21-24,22,165,7.5,1,2,2,-1,-0.5,0,100.00%,-0.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,27.4,
,92,7,2003,12/7/2003,13,27-314,JAX,,HOU,W 27-0,24,163,6.79,1,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.3,
,92,8,2003,11/9/2003,9,27-286,JAX,,IND,W 28-23,28,152,5.43,2,2,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,30.2,
,92,9,2002,10/20/2002,6,26-266,JAX,@,BAL,L 10-17,25,151,6.04,1,9,8,46,5.75,0,88.90%,5.11,,,,,,,,,,,,,,,,,,,,,,0,3,0,36.7,
,92,10,2004,11/28/2004,11,28-306,JAX,@,MIN,L 16-27,22,147,6.68,0,3,1,13,13,0,33.30%,4.33,,,,,,,,,,,,,,,,,,,,,,0,3,0,20,
,92,11,2005,12/11/2005,13,29-318,JAX,,IND,L 18-26,10,19,1.9,0,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.9,
,92,12,2008,10/5/2008,5,32-252,JAX,,PIT,L 21-26,10,19,1.9,0,3,2,6,3,0,66.70%,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.5,
,92,13,2000,10/1/2000,5,24-248,JAX,,PIT,L 13-24,15,24,1.6,0,6,4,14,3.5,0,66.70%,2.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.8,
,92,14,2008,9/28/2008,4,32-245,JAX,,HOU,W 30-27,10,25,2.5,0,3,3,21,7,0,100.00%,7,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.6,
,92,15,2003,10/12/2003,6,27-258,JAX,,MIA,L 10-24,16,35,2.19,0,11,8,64,8,0,72.70%,5.82,,,,,,,,,,,,,,,,,,,,,,0,0,0,17.9,
,92,16,1998,12/13/1998,14,22-320,JAX,,TEN,L 13-16,20,42,2.1,1,7,7,32,4.57,0,100.00%,4.57,,,,,,,,,,,,,,,,,,,,,,0,0,0,20.4,
,93,1,2003,9/14/2003,2,24-016,BAL,,CLE,W 33-13,30,295,9.83,2,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,44.5,23.625
,93,2,2003,12/21/2003,15,24-114,BAL,@,CLE,W 35-0,22,205,9.32,2,4,3,21,7,0,75.00%,5.25,,,,,,,,,,,,,,,,,,,,,,0,3,0,40.6,
,93,3,2000,11/19/2000,12,21-082,BAL,,DAL,W 27-0,28,187,6.68,0,4,4,20,5,0,100.00%,5,,,,,,,,,,,,,,,,,,,,,,0,3,0,27.7,
,93,4,2002,10/6/2002,4,23-038,BAL,@,CLE,W 26-21,26,187,7.19,0,5,5,26,5.2,0,100.00%,5.2,,,,,,,,,,,,,,,,,,,,,,0,3,0,29.3,
,93,5,2004,9/26/2004,3,25-028,BAL,@,CIN,W 23-9,18,186,10.33,1,1,1,46,46,0,100.00%,46,,,,,,,,,,,,,,,,,,,,,,0,3,0,33.2,
,93,6,2003,12/7/2003,13,24-100,BAL,,CIN,W 31-13,30,180,6,3,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,39,
,93,7,2000,11/26/2000,13,21-089,BAL,,CLE,W 44-7,30,170,5.67,2,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,32,
,93,8,2004,1/2/2005,16,25-126,BAL,,MIA,W 30-23,34,167,4.91,1,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.7,
,93,9,2002,11/10/2002,9,23-073,BAL,,CIN,W 38-27,21,135,6.43,2,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,28.5,
,93,10,2003,10/26/2003,7,24-058,BAL,,DEN,W 26-6,32,134,4.19,1,4,3,28,9.33,0,75.00%,7,,,,,,,,,,,,,,,,,,,,,,0,3,0,28.2,
,93,11,2005,9/18/2005,2,26-020,BAL,@,TEN,L 10-25,10,9,0.9,0,5,4,32,8,0,80.00%,6.4,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.1,
,93,12,2004,12/26/2004,15,25-119,BAL,@,PIT,L 7-20,14,26,1.86,1,2,2,16,8,0,100.00%,8,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.2,
,93,13,2005,11/20/2005,10,26-083,BAL,,PIT,W 16-13,13,28,2.15,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.8,
,93,14,2000,10/15/2000,7,21-047,BAL,@,WAS,L 3-10,16,34,2.13,0,3,3,4,1.33,0,100.00%,1.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.8,
,93,15,2002,10/27/2002,7,23-059,BAL,,PIT,L 18-31,13,34,2.62,0,6,5,50,10,0,83.30%,8.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,13.4,
,93,16,2005,10/23/2005,6,26-055,BAL,@,CHI,L 6-10,15,34,2.27,0,4,2,6,3,0,50.00%,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,
,94,1,2011,12/4/2011,12,24-316,BAL,@,CLE,W 24-10,29,204,7.03,1,3,2,10,5,0,66.70%,3.33,0,0,,0,0,0,,0,0,,,,,,,,,,,,,0,3,0,32.4,22.16875
,94,2,2011,1/1/2012,16,24-344,BAL,@,CIN,W 24-16,24,191,7.96,2,2,2,8,4,0,100.00%,4,0,0,,0,0,0,,0,0,,,,,,,,,,,,,0,3,0,36.9,
,94,3,2009,12/13/2009,13,22-325,BAL,,DET,W 48-3,13,166,12.77,1,7,4,53,13.25,0,57.10%,7.57,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,3,0,34.9,
,94,4,2008,11/2/2008,8,21-285,BAL,@,CLE,W 37-27,21,154,7.33,0,4,3,22,7.33,0,75.00%,5.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,23.6,
,94,5,2010,12/19/2010,14,23-331,BAL,,NOR,W 30-24,31,153,4.94,1,7,5,80,16,1,71.40%,11.43,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,43.3,
,94,6,2009,12/27/2009,15,22-339,BAL,@,PIT,L 20-23,30,141,4.7,0,2,1,14,14,0,50.00%,7,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,3,0,19.5,
,94,7,2010,10/10/2010,5,23-261,BAL,,DEN,W 31-17,27,133,4.93,2,4,4,26,6.5,0,100.00%,6.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,34.9,
,94,8,2013,11/17/2013,10,26-299,BAL,@,CHI,L 20-23,25,131,5.24,1,5,3,17,5.67,0,60.00%,3.4,0,0,,0,0,0,,0,0,,,,,,,,,,,,,0,3,0,26.8,
,94,9,2012,12/9/2012,13,25-322,BAL,@,WAS,L 28-31,20,121,6.05,1,4,3,15,5,0,75.00%,3.75,0,0,,0,0,0,,0,0,,,,,,,,,,,,,0,3,0,25.6,
,94,10,2009,9/13/2009,1,22-234,BAL,,KAN,W 38-24,19,108,5.68,0,4,2,12,6,0,50.00%,3,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,3,0,17,
,94,11,2013,11/3/2013,8,26-285,BAL,@,CLE,L 18-24,11,17,1.55,0,3,3,21,7,0,100.00%,7,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.8,
,94,12,2013,11/10/2013,9,26-292,BAL,,CIN,W 20-17,18,30,1.67,0,6,6,26,4.33,0,100.00%,4.33,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,11.6,
,94,13,2013,11/24/2013,11,26-306,BAL,,NYJ,W 19-3,16,30,1.88,0,1,1,-3,-3,0,100.00%,-3,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.7,
,94,14,2013,11/28/2013,12,26-310,BAL,,PIT,W 22-20,12,32,2.67,0,7,6,38,6.33,0,85.70%,5.43,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,13,
,94,15,2013,10/13/2013,6,26-264,BAL,,GNB,L 17-19,14,34,2.43,0,4,3,15,5,0,75.00%,3.75,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.9,
,94,16,2012,11/11/2012,9,25-294,BAL,,OAK,W 55-20,13,35,2.69,1,5,4,33,8.25,0,80.00%,6.6,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,16.8,
,95,1,1980,11/16/1980,11,25-232,HOU,@,CHI,W 10-6,31,206,6.65,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,23.6,23.21875
,95,2,1980,10/19/1980,7,25-204,HOU,,TAM,W 20-14,33,203,6.15,0,,1,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.1,
